,id,name,normalized_name,gender
894,918,Homer,homer,n
895,919,Hunk,hunk,n
896,920,Price,price,n
897,924,Mrs. Powers,mrs powers,n
898,925,Guy #1,guy 1,n
899,926,Guy #2,guy 2,n
900,927,Chef,chef,n
901,928,Waiter #2,waiter 2,n
902,929,Old Man,old man,n
903,930,Attorney,attorney,n
904,931,Mailman,mailman,n
905,932,Delivery Boy,delivery boy,n
906,933,Fat Foreman,fat foreman,n
907,934,Old Woman,old woman,n
908,935,RICARDO,ricardo,n
909,936,Alan Thicke,alan thicke,n
910,937,Adjuster,adjuster,n
911,938,Model,model,n
912,939,Second Man,second man,n
913,940,German Engineer,german engineer,n
914,941,Adam West,adam west,n
915,942,President Bush,president bush,n
916,943,Just Stamp the Ticket Man,just stamp the ticket man,n
917,945,Linda Ronstadt,linda ronstadt,n
918,946,Teenage Barney,teenage barney,n
919,948,Copy Writer,copy writer,n
920,949,Cameraman,cameraman,n
921,950,Bigfoot,bigfoot,n
922,951,Mountain Goat,mountain goat,n
923,952,Fruit Vendor,fruit vendor,n
924,953,Irish Lady,irish lady,n
925,954,Italian Lady,italian lady,n
926,955,Talk Show Host,talk show host,n
927,956,Sidekick,sidekick,n
928,957,Realtor,realtor,n
929,958,Ad Man,ad man,n
930,959,Female Messenger,female messenger,n
931,960,Clown Bed,clown bed,n
932,961,Korean Gymnast,korean gymnast,n
933,962,Pig,pig,n
934,964,Gas Station Boy,gas station boy,n
935,965,Billy,billy,n
936,966,Homer's Spirit,homers spirit,n
937,967,INTERCOM,intercom,n
938,968,Reporters,reporters,n
939,969,Sunday School Teacher,sunday school teacher,n
940,970,VIDEO TAPE NARRATOR,video tape narrator,n
941,971,Pumpkin Man,pumpkin man,n
942,972,Med Students,med students,n
943,973,Handsome Young Man,handsome young man,n
944,974,Andre,andre,n
945,975,Young Riviera,young riviera,n
946,976,Angry Man,angry man,n
947,977,Warrior,warrior,n
948,979,Truckosaurus,truckosaurus,n
949,980,Sebastian Kobb,sebastian kobb,n
950,981,Woman With Baby,woman with baby,n
951,982,Baby,baby,n
952,983,NIMOY,nimoy,n
953,984,Engineer #1,engineer 1,n
954,985,Haverbrook Man,haverbrook man,n
962,986,Bart Anchor,bart anchor,n
963,987,Lance Murdock,lance murdock,n
964,988,2nd Announcer,2nd announcer,n
965,989,Homer's Thought Bubble,homers thought bubble,n
966,990,Reverend,reverend,n
967,991,Aunt Gladys's Corpse,aunt gladyss corpse,n
968,992,Aunt Gladys,aunt gladys,n
969,993,HUTZ' VOICE,hutz voice,n
970,994,MR. HUTZ,mr hutz,n
971,995,Princess Opal,princess opal,n
972,996,Bag Boy,bag boy,n
973,997,Waitress #2,waitress 2,n
974,998,Sperm Doctor,sperm doctor,n
975,999,Babies,babies,n
976,1000,MAN ON RADIO,man on radio,n
977,1001,Surly,surly,n
978,1002,Attractive Woman,attractive woman,n
979,1003,Man On Tv,man on tv,n
980,1004,Beer Singers,beer singers,n
981,1005,Hercules,hercules,n
982,1006,Security Man,security man,n
983,1007,Washington,washington,n
984,1008,Man In White Coat,man in white coat,n
985,1009,Boys,boys,n
986,1010,Santa's Little Helper,santas little helper,n
987,1011,Homer's Bloody Skull,homers bloody skull,n
988,1012,Sketch Announcer,sketch announcer,n
989,1013,Agency Worker,agency worker,n
990,1014,Fans,fans,n
991,1015,Small Man,small man,n
992,1016,Chihuahua,chihuahua,n
993,1017,Cat,cat,n
994,1018,Corey,corey,n
995,1019,Pepi,pepi,n
996,1020,Apu's Brain,apus brain,n
997,1021,JOHNNY,johnny,n
998,1022,Truck Driver,truck driver,n
999,1023,Rex,rex,n
1000,1024,Homer's Conscience,homers conscience,n
1001,1025,Robert Frost,robert frost,n
1002,1026,FROST,frost,n
1003,1027,Raheem,raheem,n
1004,1028,Presidents,presidents,n
1005,1029,Harrison,harrison,n
1006,1030,Presidents' Heads,presidents heads,n
1007,1031,Teddy Roosevelt,teddy roosevelt,n
1008,1032,3rd World Father,3rd world father,n
1009,1033,3rd World Family,3rd world family,n
1010,1034,Mechanical Figure,mechanical figure,n
1011,1035,Tourists,tourists,n
1012,1036,Cartoon Doctor,cartoon doctor,n
1013,1037,Richard Nixon,richard nixon,n
1014,1038,Kennedy,kennedy,n
1015,1039,Mrs. Phillips,mrs phillips,n
1016,1040,Assembly,assembly,n
1017,1041,Chuck's Dad,chucks dad,n
1018,1043,Parent One,parent one,n
1019,1044,Parent Two,parent two,n
1020,1045,Feminists,feminists,n
1021,1047,Train,train,n
1022,1048,Receiver,receiver,n
1023,1049,Burns' Grandfather,burns grandfather,n
1024,1050,Dr. Wolfe,dr wolfe,n
1025,1051,Gummy Joe,gummy joe,n
1026,1052,Donut Vendor,donut vendor,n
1027,1053,Mop Top #1,mop top 1,n
1028,1054,Mop Top #2,mop top 2,n
1029,1055,Mop Top #3,mop top 3,n
1030,1056,Mop Tops,mop tops,n
1031,1057,Goon,goon,n
1032,1058,Bird,bird,n
1033,1059,Quigley,quigley,n
1034,1060,Robots,robots,n
1035,1061,DR. JOYCE,dr joyce,n
1036,1062,Pagan Simpsons,pagan simpsons,n
1037,1063,Waiters/cooks,waiterscooks,n
1038,1064,Specialist,specialist,n
1039,1065,Intern,intern,n
1040,1066,Elvis,elvis,n
1041,1068,Writer,writer,n
1042,1069,Roxie,roxie,n
1043,1070,Bobby Mindich,bobby mindich,n
1044,1072,Barney's Boss,barneys boss,n
1045,1073,Writer #2,writer 2,n
1046,1074,Cowboys,cowboys,n
1047,1075,BROOKE,brooke,n
1048,1076,Child,child,n
1049,1077,Seagull,seagull,n
1050,1079,Scottish Woman,scottish woman,n
1051,1080,Exhaust Pipe Lid,exhaust pipe lid,n
1052,1081,Chicken,chicken,n
1053,1082,Mr. Ogden,mr ogden,n
1054,1083,Scientist #1,scientist 1,n
1055,1084,Scientist #2,scientist 2,n
1056,1085,Evil Homer,evil homer,n
1057,1086,Hitler,hitler,n
1058,1087,Recruiter,recruiter,n
1059,1088,Actor,actor,n
1060,1089,Teenaged Guide,teenaged guide,n
1061,1090,Children's Choir,childrens choir,n
1062,1091,Boy Soloist,boy soloist,n
1063,1092,Driver Of Foreign Car,driver of foreign car,n
1064,1093,Barry White,barry white,n
1065,1094,Miss Springfield,miss springfield,n
1066,1095,Irishman,irishman,n
1070,1096,Old Mrs. Glick,old mrs glick,n
1071,1097,SICK JAPANESE WORKER,sick japanese worker,n
1072,1098,Japanese Worker #2,japanese worker 2,n
1073,1099,JAPANESE WORKERS,japanese workers,n
1074,1100,White Blood Cell #1,white blood cell 1,n
1075,1101,White Blood Cell #2,white blood cell 2,n
1076,1102,Virus,virus,n
1077,1103,JAMAICAN MAN,jamaican man,n
1078,1104,Husband,husband,n
1079,1105,Jury,jury,n
1080,1106,David Crosby,david crosby,n
1081,1107,Jury Foreman,jury foreman,n
1082,1109,Phillips,phillips,n
1083,1110,Tattoo Annie,tattoo annie,n
1084,1111,Park Commissioner,park commissioner,n
1085,1112,Assistant,assistant,n
1086,1113,Jacqueline,jacqueline,n
1087,1115,Coast Guard Officer,coast guard officer,n
1088,1116,Charley Weaver,charley weaver,n
1089,1117,Gabbo,gabbo,n
1090,1118,CRANDALL,crandall,n
1091,1119,Soldier Puppets,soldier puppets,n
1092,1120,Cossack Puppets,cossack puppets,n
1093,1121,Alphonse,alphonse,n
1094,1122,Commercial Announcer,commercial announcer,n
1095,1123,Casting Director,casting director,n
1096,1124,Old Man Singers,old man singers,n
1097,1125,Bette Midler,bette midler,n
1098,1126,Hugh Hefner,hugh hefner,n
1099,1127,Anthony Kiedis,anthony kiedis,n
1100,1128,Flea,flea,n
1101,1129,Elizabeth Taylor,elizabeth taylor,n
1102,1130,Counter Boy,counter boy,n
1103,1131,Mr. Johannson,mr johannson,n
1104,1132,Luke Perry,luke perry,n
1105,1133,LUKE PERRY IN DREAM,luke perry in dream,n
1106,1134,Chad Smith,chad smith,n
1107,1135,ARIK MARSHAL,arik marshal,n
1108,1136,Krusty Announcer,krusty announcer,n
1109,1137,Chili Peppers,chili peppers,n
1110,1138,Man At Table,man at table,n
1111,1139,SPEEDED UP VOICES,speeded up voices,n
1112,1140,Melvin,melvin,n
1113,1141,Quartet,quartet,n
1114,1142,Tenor,tenor,n
1115,1143,Be Sharps,be sharps,n
1116,1144,Paul Harvey,paul harvey,n
1117,1145,Ronald Reagan,ronald reagan,n
1118,1146,Panicky Man,panicky man,n
1119,1147,Sarah Wiggum,sarah wiggum,n
1120,1148,Female Talk Show Host,female talk show host,n
1121,1149,George Harrison,george harrison,n
1122,1150,2-Year-Old Lisa,2-year-old lisa,n
1123,1151,Teenage Bellboy,teenage bellboy,n
1124,1152,Surly Man,surly man,n
1125,1153,Kako,kako,n
1126,1154,Human Fly,human fly,n
1127,1155,Sinister Male Voice,sinister male voice,n
1128,1156,Schoolyard Girls,schoolyard girls,n
1129,1157,MRS KRABAPPEL,mrs krabappel,n
1130,1158,Parole Board Head,parole board head,n
1131,1159,People In Court,people in court,n
1132,1160,Parole Board Member #1,parole board member 1,n
1133,1161,Parole Board,parole board,n
1134,1162,Parole Board Member #2,parole board member 2,n
1135,1163,Man On Screen,man on screen,n
1136,1164,Woman On Tape,woman on tape,n
1137,1165,Investigator,investigator,n
1138,1166,Celestial Choir,celestial choir,n
1139,1167,Woman's Voice,womans voice,n
1140,1168,Nrc Woman,nrc woman,n
1141,1169,Nrc Man,nrc man,n
1142,1170,Dumb Employee #1,dumb employee 1,n
1143,1171,Dumb Employee #2,dumb employee 2,n
1144,1172,Counselor,counselor,n
1145,1173,Admissions Man,admissions man,n
1146,1174,Admissions Woman,admissions woman,n
1147,1175,Hillbilly Man,hillbilly man,n
1148,1176,Angry Dean,angry dean,n
1149,1177,Nerdlinger,nerdlinger,n
1150,1178,Scholar,scholar,n
1151,1179,Overseers,overseers,n
1152,1180,Jock,jock,n
1153,1181,Skinny Student,skinny student,n
1154,1182,Dean Bobby Peterson,dean bobby peterson,n
1155,1183,Professor,professor,n
1156,1184,Architect,architect,n
1157,1185,Men,men,n
1158,1186,Dean,dean,n
1159,1187,Doug,doug,n
1160,1188,Gary,gary,n
1161,1189,Benjamin,benjamin,n
1162,1190,Automated Voice,automated voice,n
1163,1191,Guards,guards,n
1164,1192,7-YEAR OLD BURNS,7-year old burns,n
1165,1193,Burns' Mother,burns mother,n
1166,1194,Burns's Father,burnss father,n
1167,1195,George Burns,george burns,n
1168,1196,Jimmy Carter,jimmy carter,n
1169,1198,RAMONE #1,ramone 1,n
1170,1199,RAMONE #2,ramone 2,n
1171,1200,RAMONE #3,ramone 3,n
1172,1201,RAMONE #4,ramone 4,n
1175,1202,Drummer,drummer,n
1176,1203,Mechanic,mechanic,n
1177,1204,Explorer,explorer,n
1178,1205,Bear,bear,n
1179,1206,Workman,workman,n
1180,1207,Workman #2,workman 2,n
1181,1208,Hooded Man,hooded man,n
1182,1209,Dinosaur,dinosaur,n
1183,1210,Mr. Boswell,mr boswell,n
1184,1211,Pieces Of Homer,pieces of homer,n
1185,1212,Demon Technician,demon technician,n
1186,1213,Skeleton Judge,skeleton judge,n
1187,1214,Blackbeard,blackbeard,n
1188,1215,Benedict Arnold,benedict arnold,n
1189,1216,Lizzie Borden,lizzie borden,n
1190,1217,KODO,kodo,n
1191,1218,Exchange Student,exchange student,n
1192,1219,Gremlin,gremlin,n
1193,1220,GROUNDKEEPER WILLIE,groundkeeper willie,n
1194,1221,Bart Bat,bart bat,n
1195,1222,Humorist,humorist,n
1196,1224,The Pope,the pope,n
1197,1226,Scientist,scientist,n
1198,1227,Technician #1,technician 1,n
1199,1228,Technician #2,technician 2,n
1200,1229,Lady,lady,n
1201,1230,Tape Player,tape player,n
1202,1231,Lenny's Wife,lennys wife,n
1203,1232,Tough Guy,tough guy,n
1204,1233,Mohawk Girl,mohawk girl,n
1205,1235,Woman #3,woman 3,n
1206,1236,Woman #4,woman 4,n
1207,1237,Fry Cook,fry cook,n
1208,1238,Diner Owner,diner owner,n
1209,1240,Flanders' Inner Child,flanders inner child,n
1210,1241,Homer's Inner Child,homers inner child,n
1211,1242,Moe's Inner Child,moes inner child,n
1212,1243,Women In Crowd,women in crowd,n
1213,1244,Old Folks,old folks,n
1214,1245,MR. KRABAPPEL,mr krabappel,n
1215,1246,James Brown,james brown,n
1216,1247,Carpenter,carpenter,n
1217,1248,Dorky Teenager,dorky teenager,n
1218,1249,MCGARNIGAL,mcgarnigal,n
1219,1250,Atari Andre Gregory,atari andre gregory,n
1220,1251,Manuel Noriega,manuel noriega,n
1221,1252,Arcade Manager,arcade manager,n
1222,1253,Wise Old Hobo,wise old hobo,n
1223,1254,Triple Milhouse,triple milhouse,n
1224,1255,Dorky Kid,dorky kid,n
1225,1256,Pudgy Boy,pudgy boy,n
1226,1257,Fathers,fathers,n
1227,1258,Ernest Borgnine,ernest borgnine,n
1228,1259,Dolphins,dolphins,n
1229,1261,Arab Men,arab men,n
1230,1262,Agent #1,agent 1,n
1231,1263,Zutroy,zutroy,n
1232,1264,Agent #2,agent 2,n
1233,1265,Optometrist,optometrist,n
1234,1266,Dermatologist,dermatologist,n
1235,1267,Podiatrist,podiatrist,n
1236,1268,Internist,internist,n
1237,1269,Jerry Lewis Bart,jerry lewis bart,n
1238,1271,Cherub Lenny,cherub lenny,n
1239,1272,Cherub Carl,cherub carl,n
1240,1273,Fish,fish,n
1241,1274,Sexy Woman Announcer,sexy woman announcer,n
1242,1275,Jeeves,jeeves,n
1243,1276,WHITE HOUSE AIDE,white house aide,n
1244,1277,Turban Kid,turban kid,n
1245,1278,Fat Kid,fat kid,n
1246,1279,Nerds,nerds,n
1247,1280,Big Hand Man,big hand man,n
1248,1281,Bellhop,bellhop,n
1249,1282,Passerby #1,passerby 1,n
1250,1283,Passerby #2,passerby 2,n
1251,1284,Chinese Waiter #1,chinese waiter 1,n
1252,1285,Chinese Waiter #2,chinese waiter 2,n
1253,1286,Newsreel Announcer,newsreel announcer,n
1254,1287,Amos Guy,amos guy,n
1255,1288,Young Jasper,young jasper,n
1256,1289,Panhandler,panhandler,n
1257,1290,Angry Voice From Stall,angry voice from stall,n
1258,1291,Henry Kissinger,henry kissinger,n
1259,1292,HENRY KISSINGER'S BRAIN,henry kissingers brain,n
1260,1293,Little Burns,little burns,n
1261,1294,British Guy,british guy,n
1262,1295,British Waitress,british waitress,n
1263,1296,Hippie,hippie,n
1264,1297,Gerry Cooney,gerry cooney,n
1265,1298,Blackjack Players,blackjack players,n
1266,1299,BIG TEXAN,big texan,n
1267,1300,Ernst,ernst,n
1268,1301,Gunter,gunter,n
1269,1302,Teenage Attendant,teenage attendant,n
1270,1303,Someone,someone,n
1271,1304,Rain Man,rain man,n
1272,1305,Gambler,gambler,n
1273,1306,CRAP PLAYERS,crap players,n
1274,1307,Farmboy,farmboy,n
1275,1308,Slot Player #1,slot player 1,n
1276,1309,Slot Player #2,slot player 2,n
1282,1310,Audience Member,audience member,n
1283,1311,Robert Goulet,robert goulet,n
1284,1312,Wheelman,wheelman,n
1285,1313,Wheel Players,wheel players,n
1286,1314,Craps Players,craps players,n
1287,1315,Molloy,molloy,n
1288,1316,Voice From The Back,voice from the back,n
1289,1317,IRISH PETE,irish pete,n
1290,1318,Beatnik Poet,beatnik poet,n
1291,1319,Twelve-year-old,twelve-year-old,n
1292,1320,Cat Burglar,cat burglar,n
1293,1321,Box Executive,box executive,n
1294,1322,Organ Grinder,organ grinder,n
1295,1323,Crowd Member,crowd member,n
1296,1324,2nd Crowd Member,2nd crowd member,n
1297,1325,Mrs. Quimby,mrs quimby,n
1298,1326,Fireman,fireman,n
1299,1327,Hammer,hammer,n
1300,1328,CONAN,conan,n
1301,1329,Kitty,kitty,n
1302,1330,Customer #1,customer 1,n
1303,1331,Customer #2,customer 2,n
1304,1332,Dog,dog,n
1305,1334,Bum #1,bum 1,n
1306,1335,Comedian,comedian,n
1307,1338,Stockboy,stockboy,n
1308,1339,Christians,christians,n
1309,1340,Robed Indian,robed indian,n
1310,1341,Aged Man,aged man,n
1311,1342,ROBBER,robber,n
1312,1343,Old Ladies,old ladies,n
1313,1344,Onlookers,onlookers,n
1314,1345,Girl #2,girl 2,n
1315,1346,Hip Old Man,hip old man,n
1316,1347,Buzz Announcer,buzz announcer,n
1317,1348,Malibu Stacy,malibu stacy,n
1318,1349,Goofy Girl,goofy girl,n
1319,1350,Goofy Girl's Stacy,goofy girls stacy,n
1320,1351,Recorded Voice,recorded voice,n
1321,1352,Claire Harper,claire harper,n
1322,1353,Ugly Man,ugly man,n
1323,1354,Leroy,leroy,n
1324,1355,Angry Customer,angry customer,n
1325,1356,Young Man,young man,n
1326,1357,Stacy Lovell,stacy lovell,n
1327,1358,GI JOE,gi joe,n
1328,1359,Doll,doll,n
1329,1360,Grim C.E.O.,grim ceo,n
1330,1361,Brockman's Daughter,brockmans daughter,n
1331,1362,Executives,executives,n
1332,1363,Old Lady Customer,old lady customer,n
1333,1364,Old People,old people,n
1334,1365,GIRL#2,girl2,n
1335,1366,Crowd Noise,crowd noise,n
1336,1367,Nasa Announcer #1,nasa announcer 1,n
1337,1368,Nasa Announcer #2,nasa announcer 2,n
1338,1369,Dr. Babcock,dr babcock,n
1339,1371,Chimp,chimp,n
1340,1372,Female Scientist,female scientist,n
1341,1373,TIM ALLEN-TYPE,tim allen-type,n
1342,1374,Peg,peg,n
1343,1375,Nerdy Scientist,nerdy scientist,n
1344,1376,Jim Wallace,jim wallace,n
1345,1377,Toby Hunter,toby hunter,n
1346,1378,BUZZ,buzz,n
1347,1379,Mission Control,mission control,n
1348,1380,Race,race,n
1349,1381,Everybody,everybody,n
1350,1382,Ants,ants,n
1351,1383,Ant #1,ant 1,n
1352,1384,Ant #2,ant 2,n
1353,1385,Ant #3,ant 3,n
1354,1386,Ant #4,ant 4,n
1355,1387,James Taylor,james taylor,n
1356,1388,RERPORTER #4,rerporter 4,n
1357,1389,Star Child Homer,star child homer,n
1358,1390,First Guy In Line,first guy in line,n
1359,1391,Eddie Money,eddie money,n
1360,1392,Jeremiah,jeremiah,n
1361,1393,Priest,priest,n
1362,1394,Rappin' Ronnie,rappin ronnie,n
1363,1395,Voice #1,voice 1,n
1364,1396,Voice #2,voice 2,n
1365,1397,Voice #3,voice 3,n
1366,1398,Voice #4,voice 4,n
1367,1399,Congregation,congregation,n
1368,1400,Ernie Ford,ernie ford,n
1369,1401,Carter,carter,n
1370,1402,Gomer,gomer,n
1371,1404,Saxophone,saxophone,n
1372,1405,Mr. Clean-style Character,mr clean-style character,n
1373,1406,Goofy Recording,goofy recording,n
1374,1407,Station Owner,station owner,n
1375,1408,Dj3000,dj3000,n
1376,1409,Arboretum Guy,arboretum guy,n
1377,1410,Small Kid,small kid,n
1378,1411,MEDIUM-SIZED KID,medium-sized kid,n
1379,1412,Kid's Mother,kids mother,n
1380,1414,Grizzled Guy,grizzled guy,n
1381,1415,Wildlife Man,wildlife man,n
1382,1416,Ivory Dealer,ivory dealer,n
1383,1417,Speaker Box,speaker box,n
1384,1418,GAME SHOW MAN,game show man,n
1390,1419,Baby Burns,baby burns,n
1391,1420,Teenage Burns,teenage burns,n
1392,1421,Greenpeace Hippie #1,greenpeace hippie 1,n
1393,1422,Greenpeace Hippie #2,greenpeace hippie 2,n
1394,1423,Lee Majors,lee majors,n
1395,1424,Street Urchin,street urchin,n
1396,1425,Elf,elf,n
1397,1426,Deprogrammer,deprogrammer,n
1398,1427,Marge,marge,n
1399,1428,Lisa,lisa,n
1400,1429,Homer Actor,homer actor,n
1401,1430,Marge Actress,marge actress,n
1402,1431,Lisa Actress,lisa actress,n
1403,1432,Baby Bart,baby bart,n
1404,1433,Class,class,n
1405,1434,Leopold,leopold,n
1406,1436,Hayseed #1,hayseed 1,n
1407,1437,Hayseed #2,hayseed 2,n
1408,1438,Flanders's Beatnik Dad,flanderss beatnik dad,n
1409,1439,Private,private,n
1410,1440,Rowdy Soldier,rowdy soldier,n
1411,1441,Huck,huck,n
1412,1442,Freddy,freddy,n
1413,1443,Lincoln Hobo,lincoln hobo,n
1414,1445,Various Quimbys,various quimbys,n
1415,1446,French Waiter,french waiter,n
1416,1447,Quimby's Lawyer,quimbys lawyer,n
1417,1448,Lunchlady Bart,lunchlady bart,n
1418,1449,JIMBO JR.,jimbo jr,n
1419,1450,Jurors,jurors,n
1420,1451,Monkeys,monkeys,n
1421,1453,Grampa's Brain,grampas brain,n
1422,1454,Generation X Guy,generation x guy,n
1423,1455,Nelson Apparition,nelson apparition,n
1424,1456,Voice Inside Cake,voice inside cake,n
1425,1457,Kaiser Wilhelm Guy,kaiser wilhelm guy,n
1426,1458,Administrator,administrator,n
1427,1459,SQUEAKY-VOICED TEENAGER,squeaky-voiced teenager,n
1428,1460,Smithers's Wife,smitherss wife,n
1429,1461,Carl's Wife,carls wife,n
1430,1462,Snowball II,snowball ii,n
1431,1463,Musician,musician,n
1432,1464,Another Man,another man,n
1433,1465,Amish Man,amish man,n
1434,1466,Mob Of Teenagers,mob of teenagers,n
1435,1467,Last Teenager,last teenager,n
1436,1468,A Dozen Little Girls,a dozen little girls,n
1437,1469,George,george,n
1438,1470,STEWART CHARACTER,stewart character,n
1439,1471,RAVI,ravi,n
1440,1472,English Boy,english boy,n
1441,1473,Police Dept. Machine,police dept machine,n
1442,1474,Jimmy Stewart Character,jimmy stewart character,n
1443,1475,Swashbuckler,swashbuckler,n
1444,1477,Fbi #1,fbi 1,n
1445,1478,Fbi #2,fbi 2,n
1446,1479,Professor Taylor,professor taylor,n
1447,1480,Englishman,englishman,n
1448,1481,Beekeeper #1,beekeeper 1,n
1449,1482,Beekeeper #2,beekeeper 2,n
1450,1483,Üter,Üter,n
1451,1484,Sherry,sherry,n
1452,1485,Various Kids,various kids,n
1453,1486,Radio Preacher,radio preacher,n
1454,1487,2nd Radio Preacher,2nd radio preacher,n
1455,1488,3rd Radio Preacher,3rd radio preacher,n
1456,1489,Engineer,engineer,n
1457,1490,Waiter #1,waiter 1,n
1458,1491,Childcare Worker,childcare worker,n
1459,1492,Little Kid,little kid,n
1460,1493,Mother #1,mother 1,n
1461,1494,Childcare Supervisor,childcare supervisor,n
1462,1495,Pinitchio,pinitchio,n
1463,1496,Technician #3,technician 3,n
1464,1497,Loud Speaker,loud speaker,n
1465,1498,Technician #4,technician 4,n
1466,1499,French Ticket Taker,french ticket taker,n
1467,1500,Jingle Singers,jingle singers,n
1468,1502,Chinese Principal #1,chinese principal 1,n
1469,1503,Chinese Principal #2,chinese principal 2,n
1470,1504,Dr. Demento,dr demento,n
1471,1505,DR. DEMEMTO,dr dememto,n
1472,1506,Protesters,protesters,n
1473,1507,Others,others,n
1474,1509,Big Moose,big moose,n
1475,1510,Scary Announcer,scary announcer,n
